rating_id,user_id,movie_id,rating,timestamp
R000517,U0012,M0086,5,2026-07-15 20:17:00
R000518,U0092,M0009,5,2026-07-08 09:17:00
R000519,U0144,M0040,5,2026-07-13 14:21:00
R000520,U0106,M0010,5,2026-09-18 10:41:00
R000521,U0148,M0078,5,2026-07-01 00:12:00
R000522,U0163,M0004,4,2026-09-02 08:17:00
R000523,U0109,M0080,4,2026-09-13 06:20:00
R000524,U0175,M0011,4,2026-07-24 03:30:00
R000525,U0175,M0006,5,2026-07-18 07:21:00
R000526,U0180,M0005,5,2026-08-07 18:03:00
R000527,U0119,M0001,3,2026-09-09 21:33:00
R000528,U0056,M0009,4,2026-09-02 18:27:00
R000529,U0081,M0028,5,2026-07-01 10:17:00
R000530,U0138,M0049,5,2026-09-09 13:48:00
R000531,U0012,M0004,4,2026-07-27 00:24:00
R000532,U0195,M0004,4,2026-07-12 17:59:00
R000533,U0071,M0093,5,2026-08-26 08:46:00
R000534,U0145,M0011,2,2026-08-26 02:40:00
R000535,U0190,M0004,5,2026-07-19 16:31:00
R000536,U0151,M0063,5,2026-08-02 13:30:00
R000537,U0145,M0007,3,2026-07-31 19:52:00
R000538,U0127,M0021,5,2026-08-08 17:44:00
R000539,U0126,M0095,5,2026-07-31 22:38:00
R000540,U0108,M0076,4,2026-08-31 02:44:00
R000541,U0036,M0059,3,2026-08-12 01:59:00
R000542,U0187,M0004,5,2026-09-11 13:14:00
R000543,U0128,M0012,5,2026-07-15 09:50:00
R000544,U0058,M0002,5,2026-08-29 07:40:00
R000545,U0093,M0085,4,2026-07-31 09:05:00
R000546,U0018,M0037,5,2026-08-07 11:43:00
R000547,U0042,M0048,5,2026-08-11 08:26:00
R000548,U0065,M0045,4,2026-07-19 14:56:00
R000549,U0142,M0009,5,2026-09-12 13:51:00
R000550,U0196,M0012,3,2026-08-22 11:43:00
R000551,U0069,M0035,4,2026-08-11 04:10:00
R000552,U0053,M0083,4,2026-09-07 11:28:00
R000553,U0037,M0025,4,2026-08-13 06:40:00
R000554,U0194,M0066,3,2026-08-31 21:52:00
R000555,U0001,M0037,5,2026-07-30 19:01:00
R000556,U0036,M0009,5,2026-07-01 02:22:00
R000557,U0154,M0034,4,2026-07-21 08:49:00
R000558,U0099,M0060,4,2026-09-02 18:06:00
R000559,U0102,M0010,5,2026-08-15 17:00:00
R000560,U0024,M0037,5,2026-07-22 16:41:00
R000561,U0051,M0072,4,2026-09-24 17:38:00
R000562,U0071,M0080,4,2026-08-23 13:00:00
R000563,U0038,M0080,3,2026-09-19 11:36:00
R000564,U0082,M0003,5,2026-08-05 05:03:00
R000565,U0008,M0008,5,2026-07-13 14:41:00
R000566,U0046,M0068,5,2026-07-28 14:08:00
R000567,U0086,M0003,4,2026-07-31 22:16:00
R000568,U0166,M0061,3,2026-07-21 21:16:00
R000569,U0176,M0058,4,2026-09-03 00:26:00
R000570,U0122,M0003,3,2026-08-17 17:50:00
R000571,U0005,M0009,5,2026-08-20 19:47:00
R000572,U0024,M0003,4,2026-07-17 19:52:00
R000573,U0099,M0006,5,2026-09-08 00:25:00
R000574,U0103,M0011,3,2026-07-22 04:39:00
R000575,U0024,M0015,4,2026-07-23 18:59:00
R000576,U0054,M0011,5,2026-09-02 16:25:00
R000577,U0194,M0039,4,2026-08-15 15:32:00
R000578,U0124,M0002,5,2026-08-13 14:26:00
R000579,U0053,M0010,5,2026-07-07 08:12:00
R000580,U0098,M0043,5,2026-08-13 05:18:00
R000581,U0056,M0044,5,2026-07-11 01:40:00
R000582,U0134,M0059,4,2026-08-22 14:24:00
R000583,U0105,M0012,3,2026-07-31 19:24:00
R000584,U0018,M0005,3,2026-07-03 09:53:00
R000585,U0113,M0085,5,2026-07-04 13:57:00
R000586,U0185,M0008,4,2026-08-28 14:30:00
R000587,U0161,M0097,5,2026-08-26 19:17:00
R000588,U0034,M0042,3,2026-09-13 23:20:00
R000589,U0037,M0040,3,2026-07-27 20:52:00
R000590,U0142,M0001,4,2026-07-06 22:59:00
R000591,U0076,M0058,4,2026-08-30 04:44:00
R000592,U0096,M0008,5,2026-09-08 10:59:00
R000593,U0053,M0013,5,2026-07-12 17:12:00
R000594,U0107,M0011,5,2026-09-02 16:49:00
R000595,U0084,M0001,5,2026-08-21 03:49:00
R000596,U0147,M0011,5,2026-07-06 02:08:00
R000597,U0181,M0038,5,2026-09-02 19:40:00
R000598,U0029,M0001,4,2026-07-20 12:47:00
R000599,U0138,M0037,3,2026-08-14 03:51:00
R000600,U0147,M0026,4,2026-08-14 15:56:00
R000601,U0059,M0096,3,2026-09-16 03:15:00
R000602,U0026,M0075,4,2026-07-08 02:01:00
R000603,U0198,M0096,4,2026-07-30 23:20:00
R000604,U0124,M0001,5,2026-08-31 17:33:00
R000605,U0154,M0006,4,2026-08-30 02:57:00
R000606,U0192,M0002,4,2026-09-22 05:37:00
R000607,U0148,M0057,5,2026-08-13 04:42:00
R000608,U0079,M0009,4,2026-09-13 13:14:00
R000609,U0157,M0012,5,2026-09-13 23:05:00
R000610,U0116,M0011,5,2026-07-21 00:37:00
R000611,U0027,M0001,4,2026-07-30 16:48:00
R000612,U0069,M0001,5,2026-08-02 08:48:00
R000613,U0118,M0006,4,2026-09-27 12:06:00
R000614,U0121,M0008,4,2026-09-17 04:49:00
R000615,U0132,M0093,4,2026-09-04 02:16:00
R000616,U0022,M0028,4,2026-08-27 22:50:00
R000617,U0036,M0091,5,2026-09-10 08:35:00
R000618,U0115,M0010,4,2026-09-04 09:06:00
R000619,U0095,M0003,4,2026-07-02 11:22:00
R000620,U0042,M0080,4,2026-07-06 22:13:00
R000621,U0161,M0014,3,2026-07-05 13:52:00
R000622,U0052,M0018,4,2026-09-26 04:41:00
R000623,U0097,M0083,5,2026-08-05 15:44:00
R000624,U0168,M0012,4,2026-07-26 23:02:00
R000625,U0011,M0009,5,2026-07-07 04:00:00
R000626,U0197,M0076,4,2026-07-02 18:33:00
R000627,U0144,M0082,3,2026-09-11 08:42:00
R000628,U0084,M0006,3,2026-08-12 04:48:00
R000629,U0111,M0096,4,2026-09-11 05:44:00
R000630,U0003,M0009,5,2026-08-21 17:28:00
R000631,U0162,M0011,4,2026-09-06 04:40:00
R000632,U0175,M0005,4,2026-08-20 21:29:00
R000633,U0187,M0008,5,2026-09-25 08:39:00
R000634,U0189,M0007,4,2026-08-31 16:57:00
R000635,U0169,M0046,4,2026-09-02 06:10:00
R000636,U0164,M0057,4,2026-08-18 20:42:00
R000637,U0125,M0052,5,2026-07-17 23:14:00
R000638,U0086,M0084,5,2026-08-25 13:42:00
R000639,U0101,M0028,5,2026-09-18 03:07:00
R000640,U0196,M0060,4,2026-07-29 21:14:00
R000641,U0015,M0010,4,2026-07-29 12:38:00
R000642,U0127,M0008,5,2026-09-20 17:46:00
R000643,U0068,M0092,4,2026-09-03 18:02:00
R000644,U0061,M0011,5,2026-07-08 02:45:00
R000645,U0045,M0060,3,2026-07-11 05:56:00
R000646,U0137,M0007,5,2026-08-28 14:51:00
R000647,U0109,M0008,4,2026-08-20 02:22:00
R000648,U0164,M0010,3,2026-08-15 17:28:00
R000649,U0136,M0097,4,2026-07-31 08:41:00
R000650,U0084,M0009,5,2026-09-02 12:17:00
R000651,U0063,M0081,4,2026-08-12 22:35:00
R000652,U0119,M0011,4,2026-09-18 13:43:00
R000653,U0171,M0043,4,2026-07-04 16:19:00
R000654,U0119,M0030,5,2026-07-12 17:21:00
R000655,U0063,M0008,4,2026-07-04 03:22:00
R000656,U0184,M0022,3,2026-08-05 09:58:00
R000657,U0200,M0006,5,2026-08-19 03:48:00
R000658,U0157,M0025,4,2026-09-20 04:21:00
R000659,U0192,M0008,5,2026-09-02 15:00:00
R000660,U0075,M0023,4,2026-07-14 19:02:00
R000661,U0124,M0061,4,2026-07-02 00:47:00
R000662,U0023,M0010,4,2026-07-11 13:22:00
R000663,U0048,M0002,4,2026-07-03 06:30:00
R000664,U0058,M0081,4,2026-09-21 09:38:00
R000665,U0136,M0001,5,2026-07-29 13:32:00
R000666,U0138,M0002,5,2026-09-22 05:43:00
R000667,U0200,M0021,4,2026-07-02 10:08:00
R000668,U0046,M0007,4,2026-07-22 06:43:00
R000669,U0081,M0005,4,2026-08-19 00:41:00
R000670,U0070,M0028,5,2026-09-23 04:23:00
R000671,U0036,M0010,5,2026-09-28 05:59:00
R000672,U0180,M0005,5,2026-08-13 09:33:00
R000673,U0057,M0083,3,2026-09-26 07:49:00
R000674,U0035,M0005,3,2026-09-11 12:34:00
R000675,U0096,M0036,5,2026-09-03 02:00:00
R000676,U0122,M0010,5,2026-08-16 03:48:00
R000677,U0171,M0019,5,2026-07-22 23:58:00
R000678,U0065,M0084,5,2026-08-04 12:07:00
R000679,U0077,M0084,5,2026-08-11 11:59:00
R000680,U0110,M0012,4,2026-07-30 15:28:00
R000681,U0088,M0048,5,2026-09-22 16:21:00
R000682,U0056,M0086,5,2026-08-10 00:16:00
R000683,U0049,M0011,4,2026-07-19 18:19:00
R000684,U0056,M0003,5,2026-08-03 20:03:00
R000685,U0141,M0004,5,2026-08-19 13:09:00
R000686,U0109,M0011,3,2026-08-25 17:24:00
R000687,U0168,M0002,5,2026-07-11 19:09:00
R000688,U0037,M0001,4,2026-07-31 10:13:00
R000689,U0157,M0004,4,2026-07-18 12:00:00
R000690,U0171,M0098,5,2026-09-28 00:31:00
R000691,U0199,M0016,5,2026-08-10 22:54:00
R000692,U0099,M0037,5,2026-08-14 09:16:00
R000693,U0017,M0099,5,2026-08-06 05:47:00
R000694,U0180,M0066,3,2026-09-10 20:21:00
R000695,U0072,M0058,3,2026-09-05 10:44:00
R000696,U0107,M0098,5,2026-08-13 13:24:00
R000697,U0027,M0014,4,2026-07-16 08:52:00
R000698,U0127,M0009,5,2026-08-04 23:53:00
R000699,U0074,M0011,5,2026-09-17 11:22:00
R000700,U0138,M0009,4,2026-07-05 01:14:00
R000701,U0142,M0058,4,2026-07-10 03:16:00
R000702,U0073,M0095,4,2026-07-03 04:57:00
R000703,U0142,M0002,5,2026-07-05 11:23:00
R000704,U0001,M0048,4,2026-09-28 11:18:00
R000705,U0017,M0008,5,2026-07-22 14:30:00
R000706,U0046,M0010,4,2026-09-14 13:59:00
R000707,U0078,M0012,3,2026-08-06 11:35:00
R000708,U0080,M0014,4,2026-08-18 04:30:00
R000709,U0007,M0005,3,2026-09-17 21:13:00
R000710,U0109,M0001,5,2026-09-18 05:13:00
R000711,U0173,M0091,4,2026-07-15 01:22:00
R000712,U0027,M0012,5,2026-08-13 09:18:00
R000713,U0003,M0003,5,2026-08-25 20:58:00
R000714,U0061,M0009,5,2026-08-18 16:40:00
R000715,U0033,M0069,5,2026-09-15 10:59:00
R000716,U0104,M0063,5,2026-07-11 08:04:00
R000717,U0200,M0040,5,2026-09-22 21:51:00
R000718,U0133,M0016,5,2026-09-17 06:55:00
R000719,U0198,M0031,5,2026-07-08 06:21:00
R000720,U0019,M0011,5,2026-08-12 06:49:00
R000721,U0169,M0040,5,2026-07-11 16:02:00
R000722,U0180,M0050,4,2026-07-17 11:06:00
R000723,U0093,M0046,5,2026-09-06 18:05:00
R000724,U0123,M0099,3,2026-08-11 16:41:00
R000725,U0045,M0052,5,2026-08-24 06:34:00
R000726,U0167,M0089,5,2026-08-29 10:59:00
R000727,U0108,M0005,5,2026-08-16 06:13:00
R000728,U0055,M0001,2,2026-07-24 14:20:00
R000729,U0141,M0019,4,2026-09-07 17:13:00
R000730,U0047,M0029,4,2026-08-08 06:52:00
R000731,U0042,M0036,4,2026-07-11 18:40:00
R000732,U0067,M0074,4,2026-07-11 02:03:00
R000733,U0006,M0077,4,2026-07-18 23:59:00
R000734,U0108,M0005,4,2026-09-19 15:01:00
R000735,U0117,M0017,4,2026-08-06 14:25:00
R000736,U0006,M0061,5,2026-09-06 14:20:00
R000737,U0056,M0003,4,2026-07-14 12:01:00
R000738,U0092,M0014,4,2026-08-21 20:07:00
R000739,U0200,M0011,5,2026-09-07 09:21:00
R000740,U0182,M0005,4,2026-08-01 21:53:00
R000741,U0071,M0007,4,2026-08-20 22:06:00
R000742,U0185,M0008,4,2026-07-15 19:00:00
R000743,U0169,M0006,5,2026-07-28 13:28:00
R000744,U0105,M0011,5,2026-07-13 01:06:00
R000745,U0132,M0061,4,2026-08-16 11:32:00
R000746,U0164,M0085,5,2026-07-08 12:28:00
R000747,U0005,M0009,5,2026-09-13 00:22:00
R000748,U0169,M0031,5,2026-08-28 15:28:00
R000749,U0006,M0085,5,2026-07-10 08:36:00
R000750,U0021,M0012,4,2026-09-02 15:33:00
R000751,U0065,M0099,4,2026-08-25 16:03:00
R000752,U0170,M0060,4,2026-09-15 01:22:00
R000753,U0040,M0037,5,2026-09-04 04:34:00
R000754,U0049,M0005,5,2026-08-15 05:21:00
R000755,U0193,M0019,5,2026-09-24 05:10:00
R000756,U0161,M0062,5,2026-09-18 00:57:00
R000757,U0035,M0002,4,2026-08-25 19:42:00
R000758,U0140,M0004,4,2026-08-30 20:41:00
R000759,U0068,M0003,5,2026-08-25 00:04:00
R000760,U0088,M0006,5,2026-08-29 19:05:00
R000761,U0153,M0010,4,2026-09-11 03:33:00
R000762,U0147,M0026,3,2026-07-27 05:40:00
R000763,U0146,M0006,5,2026-07-07 05:57:00
R000764,U0060,M0025,4,2026-09-11 21:01:00
R000765,U0042,M0096,4,2026-07-10 22:27:00
R000766,U0140,M0069,2,2026-08-23 01:05:00
R000767,U0111,M0077,5,2026-08-02 10:30:00
R000768,U0096,M0012,5,2026-09-06 16:19:00
R000769,U0122,M0006,4,2026-09-01 22:53:00
R000770,U0177,M0009,5,2026-07-20 08:39:00
R000771,U0140,M0010,5,2026-08-29 12:29:00
R000772,U0033,M0056,4,2026-07-29 16:35:00
R000773,U0045,M0054,5,2026-07-31 13:50:00
R000774,U0028,M0003,3,2026-07-31 07:16:00
R000775,U0108,M0007,3,2026-09-16 02:43:00
R000776,U0015,M0034,4,2026-07-22 06:09:00
R000777,U0082,M0001,3,2026-09-13 21:03:00
R000778,U0067,M0018,5,2026-09-10 01:53:00
R000779,U0012,M0010,5,2026-07-22 16:34:00
R000780,U0025,M0012,4,2026-07-01 23:25:00
R000781,U0002,M0001,5,2026-08-18 21:25:00
R000782,U0119,M0008,4,2026-09-10 08:04:00
R000783,U0034,M0061,5,2026-08-14 12:30:00
R000784,U0192,M0011,4,2026-08-27 14:47:00
R000785,U0170,M0100,4,2026-09-22 00:00:00
R000786,U0054,M0012,5,2026-09-27 11:15:00
R000787,U0174,M0086,5,2026-08-01 06:54:00
R000788,U0189,M0054,5,2026-08-23 01:38:00
R000789,U0104,M0010,5,2026-07-24 00:23:00
R000790,U0045,M0011,4,2026-09-20 00:39:00
R000791,U0079,M0100,4,2026-07-26 12:38:00
R000792,U0152,M0078,5,2026-09-04 11:11:00
R000793,U0037,M0016,3,2026-07-19 19:51:00
R000794,U0163,M0067,5,2026-09-05 20:23:00
R000795,U0125,M0044,5,2026-08-18 00:50:00
R000796,U0053,M0055,4,2026-07-08 17:59:00
R000797,U0097,M0076,3,2026-08-10 08:38:00
R000798,U0180,M0096,5,2026-08-25 21:03:00
R000799,U0174,M0010,3,2026-07-28 07:44:00
R000800,U0098,M0012,5,2026-07-31 17:52:00
R000801,U0057,M0018,4,2026-09-12 13:37:00
R000802,U0118,M0036,4,2026-07-25 06:44:00
R000803,U0150,M0012,4,2026-09-11 18:52:00
R000804,U0102,M0035,4,2026-07-13 21:34:00
R000805,U0115,M0011,3,2026-07-09 10:01:00
R000806,U0146,M0027,5,2026-09-28 21:54:00
R000807,U0056,M0012,2,2026-07-06 09:28:00
R000808,U0143,M0028,5,2026-08-18 06:38:00
R000809,U0045,M0002,4,2026-08-04 14:34:00
R000810,U0089,M0007,3,2026-09-10 12:36:00
R000811,U0110,M0007,3,2026-08-08 06:36:00
R000812,U0003,M0006,4,2026-08-30 09:07:00
R000813,U0141,M0073,5,2026-07-12 14:21:00
R000814,U0165,M0010,4,2026-09-27 17:49:00
R000815,U0083,M0008,5,2026-07-27 16:01:00
R000816,U0179,M0077,5,2026-09-12 20:34:00
R000817,U0103,M0064,5,2026-08-26 21:15:00
R000818,U0126,M0005,4,2026-07-24 01:53:00
R000819,U0011,M0098,4,2026-09-01 23:14:00
R000820,U0100,M0088,4,2026-08-29 13:25:00
R000821,U0036,M0089,5,2026-08-18 03:13:00
R000822,U0141,M0006,4,2026-09-19 21:35:00
R000823,U0108,M0039,4,2026-08-05 02:28:00
R000824,U0194,M0055,5,2026-07-13 22:01:00
R000825,U0115,M0008,5,2026-08-20 17:35:00
R000826,U0068,M0011,4,2026-09-01 17:53:00
R000827,U0111,M0001,5,2026-08-21 13:53:00
R000828,U0145,M0011,5,2026-07-20 15:01:00
R000829,U0090,M0094,5,2026-09-27 01:57:00
R000830,U0128,M0007,5,2026-07-16 20:53:00
R000831,U0084,M0007,3,2026-07-07 15:22:00
R000832,U0113,M0065,4,2026-09-05 19:35:00
R000833,U0096,M0003,4,2026-07-02 02:59:00
R000834,U0028,M0077,4,2026-08-14 21:48:00
R000835,U0040,M0039,4,2026-08-11 16:44:00
R000836,U0051,M0010,5,2026-08-26 15:43:00
R000837,U0143,M0068,4,2026-08-27 09:36:00
R000838,U0176,M0031,4,2026-09-19 05:37:00
R000839,U0121,M0088,5,2026-09-05 14:07:00
R000840,U0173,M0019,4,2026-07-02 03:33:00
R000841,U0137,M0003,5,2026-07-20 19:51:00
R000842,U0033,M0091,4,2026-07-06 16:20:00
R000843,U0059,M0015,4,2026-07-15 06:23:00
R000844,U0156,M0004,4,2026-07-09 19:51:00
R000845,U0166,M0010,5,2026-09-10 13:53:00
R000846,U0090,M0049,3,2026-07-07 09:45:00
R000847,U0090,M0041,4,2026-08-09 23:09:00
R000848,U0094,M0080,4,2026-07-07 01:58:00
R000849,U0015,M0084,4,2026-09-12 17:17:00
R000850,U0029,M0010,4,2026-07-04 11:59:00
R000851,U0029,M0075,4,2026-08-30 20:32:00
R000852,U0003,M0017,4,2026-08-19 08:49:00
R000853,U0072,M0026,5,2026-09-09 20:23:00
R000854,U0200,M0011,4,2026-08-13 13:14:00
R000855,U0048,M0007,4,2026-08-31 03:10:00
R000856,U0125,M0100,5,2026-08-23 08:58:00
R000857,U0068,M0079,4,2026-07-01 08:32:00
R000858,U0163,M0100,5,2026-07-27 14:38:00
R000859,U0064,M0001,5,2026-08-14 13:14:00
R000860,U0106,M0001,4,2026-07-10 13:46:00
R000861,U0155,M0030,5,2026-09-21 20:12:00
R000862,U0042,M0008,4,2026-07-27 15:21:00
R000863,U0181,M0033,5,2026-07-28 19:39:00
R000864,U0089,M0049,4,2026-08-19 06:11:00
R000865,U0016,M0093,5,2026-07-14 10:40:00
R000866,U0088,M0061,5,2026-07-16 17:08:00
R000867,U0152,M0004,4,2026-09-23 09:00:00
R000868,U0195,M0009,5,2026-08-31 06:08:00
R000869,U0036,M0006,4,2026-09-01 02:10:00
R000870,U0071,M0008,5,2026-09-26 17:00:00
R000871,U0047,M0012,4,2026-08-03 16:24:00
R000872,U0085,M0008,5,2026-08-06 12:49:00
R000873,U0045,M0015,4,2026-07-07 02:33:00
R000874,U0130,M0033,5,2026-09-20 03:48:00
R000875,U0200,M0059,4,2026-08-15 11:53:00
R000876,U0071,M0009,3,2026-09-13 03:20:00
R000877,U0080,M0003,5,2026-08-15 04:25:00
R000878,U0163,M0003,3,2026-08-15 19:36:00
R000879,U0146,M0100,5,2026-09-15 02:16:00
R000880,U0045,M0081,5,2026-07-23 16:08:00
R000881,U0157,M0016,5,2026-08-24 09:08:00
R000882,U0176,M0002,5,2026-08-21 19:25:00
R000883,U0044,M0010,4,2026-08-21 11:40:00
R000884,U0044,M0031,5,2026-08-20 02:08:00
R000885,U0107,M0090,3,2026-07-26 00:02:00
R000886,U0156,M0064,4,2026-08-21 06:12:00
R000887,U0169,M0072,4,2026-09-15 02:12:00
R000888,U0135,M0055,4,2026-07-10 11:02:00
R000889,U0129,M0011,4,2026-07-12 23:05:00
R000890,U0066,M0098,4,2026-07-07 08:06:00
R000891,U0187,M0015,5,2026-08-27 14:38:00
R000892,U0017,M0069,5,2026-09-15 03:46:00
R000893,U0106,M0095,4,2026-09-27 08:21:00
R000894,U0039,M0004,3,2026-09-16 22:41:00
R000895,U0089,M0005,5,2026-08-25 13:09:00
R000896,U0151,M0009,5,2026-08-05 06:46:00
R000897,U0075,M0026,3,2026-07-04 05:10:00
R000898,U0134,M0001,4,2026-07-01 06:02:00
R000899,U0198,M0001,4,2026-08-02 16:12:00
R000900,U0063,M0010,5,2026-09-04 02:49:00
R000901,U0043,M0004,4,2026-09-22 22:54:00
R000902,U0136,M0005,5,2026-09-19 23:19:00
R000903,U0157,M0001,4,2026-08-15 02:07:00
R000904,U0179,M0056,4,2026-09-18 01:58:00
R000905,U0113,M0008,4,2026-08-05 15:16:00
R000906,U0167,M0002,5,2026-09-03 20:44:00
R000907,U0152,M0041,5,2026-08-05 19:15:00
R000908,U0053,M0079,4,2026-09-18 07:18:00
R000909,U0196,M0003,5,2026-08-18 03:48:00
R000910,U0072,M0011,4,2026-07-31 14:46:00
R000911,U0009,M0076,4,2026-08-28 09:45:00
R000912,U0123,M0009,4,2026-08-26 01:35:00
R000913,U0129,M0076,5,2026-07-11 22:45:00
R000914,U0144,M0009,4,2026-08-26 00:59:00
R000915,U0189,M0073,5,2026-09-13 06:43:00
R000916,U0065,M0001,5,2026-09-05 17:46:00
R000917,U0076,M0043,3,2026-07-08 05:34:00
R000918,U0082,M0058,4,2026-08-17 09:51:00
R000919,U0170,M0024,5,2026-08-13 05:22:00
R000920,U0129,M0007,3,2026-08-30 18:29:00
R000921,U0015,M0091,3,2026-07-15 08:18:00
R000922,U0163,M0059,3,2026-08-17 11:40:00
R000923,U0115,M0010,5,2026-07-16 16:02:00
R000924,U0182,M0075,5,2026-08-18 14:49:00
R000925,U0050,M0003,4,2026-08-11 19:30:00
R000926,U0038,M0007,4,2026-08-01 13:14:00
R000927,U0155,M0088,4,2026-08-20 16:27:00
R000928,U0141,M0004,4,2026-07-15 15:08:00
R000929,U0083,M0003,3,2026-09-07 19:25:00
R000930,U0047,M0012,4,2026-07-11 02:30:00
R000931,U0126,M0055,4,2026-09-27 12:35:00
R000932,U0165,M0003,5,2026-09-01 00:53:00
R000933,U0123,M0080,5,2026-08-12 17:02:00
R000934,U0169,M0035,5,2026-09-25 03:40:00
R000935,U0147,M0016,4,2026-07-14 17:39:00
R000936,U0005,M0052,4,2026-07-21 10:02:00
R000937,U0189,M0064,5,2026-08-18 07:00:00
R000938,U0010,M0006,5,2026-08-09 08:47:00
R000939,U0178,M0010,4,2026-08-12 07:12:00
R000940,U0086,M0096,3,2026-07-14 23:49:00
R000941,U0121,M0095,5,2026-07-31 04:59:00
R000942,U0167,M0030,5,2026-09-16 04:26:00
R000943,U0144,M0004,3,2026-08-25 05:11:00
R000944,U0006,M0005,4,2026-08-27 18:48:00
R000945,U0028,M0005,5,2026-09-14 11:12:00
R000946,U0189,M0005,4,2026-07-05 22:40:00
R000947,U0077,M0096,5,2026-07-22 21:01:00
R000948,U0036,M0006,5,2026-09-08 10:43:00
R000949,U0138,M0010,5,2026-08-28 20:26:00
R000950,U0107,M0045,3,2026-09-08 20:04:00
R000951,U0085,M0034,4,2026-09-25 14:21:00
R000952,U0147,M0008,5,2026-09-28 05:52:00
R000953,U0156,M0022,5,2026-08-06 23:52:00
R000954,U0165,M0079,4,2026-08-30 09:03:00
R000955,U0091,M0052,4,2026-08-08 01:31:00
R000956,U0139,M0080,4,2026-09-08 04:15:00
R000957,U0063,M0007,4,2026-07-07 02:52:00
R000958,U0118,M0016,5,2026-08-15 11:03:00
R000959,U0004,M0007,4,2026-08-19 01:37:00
R000960,U0066,M0021,5,2026-08-02 23:02:00
R000961,U0024,M0012,3,2026-08-01 03:09:00
R000962,U0022,M0011,3,2026-09-10 19:35:00
R000963,U0094,M0002,3,2026-09-27 18:03:00
R000964,U0165,M0006,5,2026-07-21 13:05:00
R000965,U0016,M0037,5,2026-07-30 11:37:00
R000966,U0065,M0055,5,2026-09-07 13:35:00
R000967,U0039,M0003,4,2026-07-29 19:23:00
R000968,U0177,M0053,4,2026-09-17 06:49:00
R000969,U0053,M0071,5,2026-09-20 03:05:00
R000970,U0195,M0008,4,2026-09-23 22:46:00
R000971,U0143,M0076,5,2026-07-19 22:57:00
R000972,U0199,M0004,4,2026-07-10 15:12:00
R000973,U0120,M0006,3,2026-09-05 00:58:00
R000974,U0159,M0042,5,2026-07-05 10:51:00
R000975,U0177,M0010,4,2026-07-31 02:12:00
R000976,U0063,M0065,5,2026-08-25 06:49:00
R000977,U0155,M0012,4,2026-07-31 15:12:00
R000978,U0035,M0016,4,2026-09-25 14:10:00
R000979,U0104,M0003,4,2026-08-04 07:42:00
R000980,U0054,M0009,3,2026-07-30 19:12:00
R000981,U0015,M0062,5,2026-08-16 03:47:00
R000982,U0091,M0008,3,2026-08-13 19:37:00
R000983,U0114,M0073,5,2026-07-10 09:38:00
R000984,U0009,M0003,5,2026-07-04 21:07:00
R000985,U0032,M0073,5,2026-07-23 09:49:00
R000986,U0128,M0074,4,2026-07-10 08:13:00
R000987,U0186,M0002,5,2026-07-20 19:35:00
R000988,U0057,M0001,5,2026-09-16 23:44:00
R000989,U0112,M0071,4,2026-08-01 16:43:00
R000990,U0166,M0005,4,2026-08-05 00:07:00
R000991,U0009,M0097,3,2026-09-13 01:55:00
R000992,U0165,M0031,5,2026-08-19 19:58:00
R000993,U0088,M0054,4,2026-09-01 11:17:00
R000994,U0046,M0047,5,2026-09-12 04:57:00
R000995,U0038,M0019,3,2026-09-15 05:47:00
R000996,U0100,M0006,3,2026-08-27 08:43:00
R000997,U0114,M0088,5,2026-07-15 21:48:00
R000998,U0081,M0001,5,2026-08-19 21:14:00
R000999,U0052,M0007,3,2026-09-24 16:42:00
R001000,U0189,M0009,4,2026-07-18 07:59:00
R001001,U0151,M0003,4,2026-07-17 10:59:00
R001002,U0084,M0010,5,2026-08-23 13:16:00
R001003,U0077,M0006,5,2026-07-06 09:31:00
R001004,U0146,M0058,4,2026-07-23 00:15:00
R001005,U0015,M0004,5,2026-07-26 03:01:00
R001006,U0137,M0053,4,2026-08-13 19:05:00
R001007,U0128,M0026,4,2026-07-17 22:50:00
R001008,U0172,M0010,4,2026-09-20 04:07:00
R001009,U0010,M0025,4,2026-07-23 00:21:00
R001010,U0131,M0003,4,2026-08-13 19:17:00
R001011,U0006,M0095,5,2026-08-21 23:22:00
R001012,U0090,M0049,4,2026-08-11 21:25:00
R001013,U0108,M0020,4,2026-09-20 21:21:00
R001014,U0113,M0010,4,2026-09-14 08:15:00
R001015,U0104,M0003,4,2026-08-26 19:40:00
R001016,U0043,M0001,3,2026-07-18 06:33:00
R001017,U0021,M0012,3,2026-07-16 08:41:00
R001018,U0009,M0049,5,2026-08-07 13:19:00
R001019,U0124,M0009,5,2026-07-04 09:31:00
R001020,U0154,M0098,5,2026-08-07 16:38:00
R001021,U0096,M0003,5,2026-07-27 14:46:00
R001022,U0117,M0011,4,2026-09-18 17:18:00
R001023,U0186,M0012,3,2026-09-22 10:30:00
R001024,U0093,M0010,5,2026-07-22 18:47:00
R001025,U0056,M0033,4,2026-09-20 06:06:00
R001026,U0046,M0015,3,2026-09-05 23:38:00
R001027,U0047,M0052,5,2026-07-09 06:00:00
R001028,U0130,M0055,5,2026-08-20 23:11:00
R001029,U0011,M0033,4,2026-07-18 13:27:00
R001030,U0164,M0045,4,2026-09-24 06:13:00
R001031,U0149,M0011,5,2026-07-15 23:38:00
R001032,U0130,M0012,5,2026-07-21 11:08:00
R001033,U0012,M0022,4,2026-07-12 00:26:00
